cause_name,age,age_name,incidence,cluster_3,cluster_4,cause_outline,incidence_rate
Prostate cancer,15,15-19 years,-0.7231542222525821,Ageing-related,Ageing-related,B.1.18,0
Prostate cancer,20,20-24 years,-0.720745199992853,Ageing-related,Ageing-related,B.1.18,1.3502838946689824e-6
Prostate cancer,25,25-29 years,-0.7194883999048823,Ageing-related,Ageing-related,B.1.18,1.994668042879369e-6
Prostate cancer,30,30-34 years,-0.7189864460045671,Ageing-related,Ageing-related,B.1.18,2.5080937376772564e-6
Prostate cancer,35,35-39 years,-0.7175678156720674,Ageing-related,Ageing-related,B.1.18,3.594286347466098e-6
Prostate cancer,40,40-44 years,-0.7118086050453428,Ageing-related,Ageing-related,B.1.18,7.484540739609519e-6
Prostate cancer,45,45-49 years,-0.6893190610951898,Ageing-related,Ageing-related,B.1.18,2.8316399948989696e-5
Prostate cancer,50,50-54 years,-0.6299061713055532,Ageing-related,Ageing-related,B.1.18,1.0036763798682092e-4
Prostate cancer,55,55-59 years,-0.4899719476139286,Ageing-related,Ageing-related,B.1.18,2.813711307449231e-4
Prostate cancer,60,60-64 years,-0.1748378538445688,Ageing-related,Ageing-related,B.1.18,6.301264511359483e-4
Prostate cancer,65,65-69 years,0.1844304672973297,Ageing-related,Ageing-related,B.1.18,0.001028611329923085
Prostate cancer,70,70-74 years,0.6880231576218804,Ageing-related,Ageing-related,B.1.18,0.0014618394797355264
Prostate cancer,75,75-79 years,1.299804123340031,Ageing-related,Ageing-related,B.1.18,0.0017850039912920485
Prostate cancer,80,80-84 years,1.71417306178912,Ageing-related,Ageing-related,B.1.18,0.0018539571703349504
Prostate cancer,85,85-89 years,1.999691181322137,Ageing-related,Ageing-related,B.1.18,0.0019042897578591955
Prostate cancer,90,90-94 years,1.851688022974545,Ageing-related,Ageing-related,B.1.18,0.0017304723975564422
Prostate cancer,95,95-99 years,1.450592597396823,Ageing-related,Ageing-related,B.1.18,0.001664938867381189
Protein-energy malnutrition,0,0-1 years,4.170192214784316,Infant,Infant,A.7.1,0.2565128268709146
Protein-energy malnutrition,1,1-4 years,0.8223679181317797,Infant,Infant,A.7.1,0.05117604645714953
Protein-energy malnutrition,5,5-9 years,-0.3751372345718504,Infant,Infant,A.7.1,0.00980379047485614
Protein-energy malnutrition,10,10-14 years,-0.4308674511923757,Infant,Infant,A.7.1,0.01060696883753993
Protein-energy malnutrition,15,15-19 years,-0.4401986765036585,Infant,Infant,A.7.1,0.011318308996334271
Protein-energy malnutrition,20,20-24 years,-0.4358540679303245,Infant,Infant,A.7.1,0.01193126256215537
Protein-energy malnutrition,25,25-29 years,-0.4343737622630335,Infant,Infant,A.7.1,0.012502413049777292
Protein-energy malnutrition,30,30-34 years,-0.4291001390914208,Infant,Infant,A.7.1,0.013043912599781965
Protein-energy malnutrition,35,35-39 years,-0.425508302131447,Infant,Infant,A.7.1,0.01346716034162215
Protein-energy malnutrition,40,40-44 years,-0.4174566446559534,Infant,Infant,A.7.1,0.014060698323430355
Protein-energy malnutrition,45,45-49 years,-0.4136498618352111,Infant,Infant,A.7.1,0.014797281318966973
Protein-energy malnutrition,50,50-54 years,-0.4078980401233873,Infant,Infant,A.7.1,0.015334634162431091
Protein-energy malnutrition,55,55-59 years,-0.3908284877577712,Infant,Infant,A.7.1,0.015384429079754248
Protein-energy malnutrition,60,60-64 years,-0.3733502115445984,Infant,Infant,A.7.1,0.015669289978123772
Protein-energy malnutrition,65,65-69 years,-0.3482773750682564,Infant,Infant,A.7.1,0.016117885197741762
Protein-energy malnutrition,70,70-74 years,-0.3073962837989403,Infant,Infant,A.7.1,0.01635013884854333
Protein-energy malnutrition,75,75-79 years,-0.2243159885192657,Infant,Infant,A.7.1,0.016401346305259305
Protein-energy malnutrition,80,80-84 years,-0.1391356795747345,Infant,Infant,A.7.1,0.01632797619923348
Protein-energy malnutrition,85,85-89 years,0.02815030929420695,Infant,Infant,A.7.1,0.015968523182713367
Protein-energy malnutrition,90,90-94 years,0.2560366334599585,Infant,Infant,A.7.1,0.014897589820488026
Protein-energy malnutrition,95,95-99 years,0.7166011308919678,Infant,Infant,A.7.1,0.014405756152377422
Pruritus,0,0-1 years,-1.853793341172104,Ageing-related,Ageing-related,B.9.9,0.004033405372152526
Pruritus,1,1-4 years,-1.296053298863812,Ageing-related,Ageing-related,B.9.9,0.004069456830423416
Pruritus,5,5-9 years,-1.150692484226645,Ageing-related,Ageing-related,B.9.9,0.003996417781502603
Pruritus,10,10-14 years,-1.134211533045067,Ageing-related,Ageing-related,B.9.9,0.004133513617384352
Pruritus,15,15-19 years,-1.007826472975031,Ageing-related,Ageing-related,B.9.9,0.004730578041232751
Pruritus,20,20-24 years,-0.830339544802108,Ageing-related,Ageing-related,B.9.9,0.0056414539699013505
Pruritus,25,25-29 years,-0.6178356119848522,Ageing-related,Ageing-related,B.9.9,0.006668122245869421
Pruritus,30,30-34 years,-0.4032775093179622,Ageing-related,Ageing-related,B.9.9,0.007369260193230279
Pruritus,35,35-39 years,-0.338378398061963,Ageing-related,Ageing-related,B.9.9,0.007571132072775976
Pruritus,40,40-44 years,-0.3183384029842498,Ageing-related,Ageing-related,B.9.9,0.007751833804045833
Pruritus,45,45-49 years,-0.2167496885017665,Ageing-related,Ageing-related,B.9.9,0.0083843721316256
Pruritus,50,50-54 years,-0.02921363079668078,Ageing-related,Ageing-related,B.9.9,0.009321665052942536
Pruritus,55,55-59 years,0.1572041028870678,Ageing-related,Ageing-related,B.9.9,0.010249522059399977
Pruritus,60,60-64 years,0.5206805446059461,Ageing-related,Ageing-related,B.9.9,0.011900357188274289
Pruritus,65,65-69 years,1.024071083727782,Ageing-related,Ageing-related,B.9.9,0.013911060682375942
Pruritus,70,70-74 years,1.295859634422408,Ageing-related,Ageing-related,B.9.9,0.015238621383297428
Pruritus,75,75-79 years,1.33739812648952,Ageing-related,Ageing-related,B.9.9,0.015475539600042358
Pruritus,80,80-84 years,1.333083352037319,Ageing-related,Ageing-related,B.9.9,0.015624859606129603
Pruritus,85,85-89 years,1.285763403946952,Ageing-related,Ageing-related,B.9.9,0.015927657994286783
Pruritus,90,90-94 years,1.156651859290089,Ageing-related,Ageing-related,B.9.9,0.015891516776002108
Pruritus,95,95-99 years,1.08599780932516,Ageing-related,Ageing-related,B.9.9,0.015740151131704332
Psoriasis,0,0-1 years,-1.873719516988454,Ageing-related,Adult (late),B.9.2,0
Psoriasis,1,1-4 years,-1.566232206518733,Ageing-related,Adult (late),B.9.2,3.690255686376382e-4
Psoriasis,5,5-9 years,-1.286344576570462,Ageing-related,Adult (late),B.9.2,3.435415966386566e-4
Psoriasis,10,10-14 years,-1.092478919899293,Ageing-related,Adult (late),B.9.2,3.507965237530314e-4
Psoriasis,15,15-19 years,-0.9643521751092574,Ageing-related,Adult (late),B.9.2,3.7050658399952186e-4
Psoriasis,20,20-24 years,-0.8304169158220268,Ageing-related,Adult (late),B.9.2,4.3935984046502397e-4
Psoriasis,25,25-29 years,-0.6268819578458815,Ageing-related,Adult (late),B.9.2,5.434102304683772e-4
Psoriasis,30,30-34 years,-0.3924518264791194,Ageing-related,Adult (late),B.9.2,6.280161580147535e-4
Psoriasis,35,35-39 years,-0.1243371850461499,Ageing-related,Adult (late),B.9.2,7.115751351774022e-4
Psoriasis,40,40-44 years,0.1515188154922192,Ageing-related,Adult (late),B.9.2,7.856391664463541e-4
Psoriasis,45,45-49 years,0.4490721901461815,Ageing-related,Adult (late),B.9.2,8.606614146245001e-4
Psoriasis,50,50-54 years,0.7658514815769154,Ageing-related,Adult (late),B.9.2,9.61534146509108e-4
Psoriasis,55,55-59 years,1.068932969763221,Ageing-related,Adult (late),B.9.2,9.975237104960961e-4
Psoriasis,60,60-64 years,1.251397560493275,Ageing-related,Adult (late),B.9.2,9.741577523675539e-4
Psoriasis,65,65-69 years,1.395311876471168,Ageing-related,Adult (late),B.9.2,9.165768541595604e-4
Psoriasis,70,70-74 years,1.447967400312254,Ageing-related,Adult (late),B.9.2,7.589794581765357e-4
Psoriasis,75,75-79 years,1.191139488489636,Ageing-related,Adult (late),B.9.2,5.529326518048925e-4
Psoriasis,80,80-84 years,0.8349733237848759,Ageing-related,Adult (late),B.9.2,3.980589137632167e-4
Psoriasis,85,85-89 years,0.4661051013092221,Ageing-related,Adult (late),B.9.2,2.982218258718694e-4
Psoriasis,90,90-94 years,0.06012163510096988,Ageing-related,Adult (late),B.9.2,2.574848889314262e-4
Psoriasis,95,95-99 years,-0.325176562660553,Ageing-related,Adult (late),B.9.2,2.566248707584454e-4
Pulmonary aspiration and foreign body in airway,0,0-1 years,4.132265945505469,Infant,Infant,C.2.8.1,0.0011237814718790986
Pulmonary aspiration and foreign body in airway,1,1-4 years,-0.1681628031675155,Infant,Infant,C.2.8.1,0.0010885340549058066
Pulmonary aspiration and foreign body in airway,5,5-9 years,-0.4238293186762458,Infant,Infant,C.2.8.1,5.425570305932718e-4
Pulmonary aspiration and foreign body in airway,10,10-14 years,-0.4389112955464694,Infant,Infant,C.2.8.1,2.6916114427958244e-4
Pulmonary aspiration and foreign body in airway,15,15-19 years,-0.4538751670306526,Infant,Infant,C.2.8.1,1.592708044804249e-4
Pulmonary aspiration and foreign body in airway,20,20-24 years,-0.4199368272576592,Infant,Infant,C.2.8.1,1.1388981207519258e-4
Pulmonary aspiration and foreign body in airway,25,25-29 years,-0.4222897607781353,Infant,Infant,C.2.8.1,9.940474398162125e-5
Pulmonary aspiration and foreign body in airway,30,30-34 years,-0.4174244027530525,Infant,Infant,C.2.8.1,9.357349117463931e-5
Pulmonary aspiration and foreign body in airway,35,35-39 years,-0.4083201620734519,Infant,Infant,C.2.8.1,6.999450396341398e-5
Pulmonary aspiration and foreign body in airway,40,40-44 years,-0.396640714335365,Infant,Infant,C.2.8.1,5.3054869123973214e-5
Pulmonary aspiration and foreign body in airway,45,45-49 years,-0.3960315881042522,Infant,Infant,C.2.8.1,4.31843487278535e-5
Pulmonary aspiration and foreign body in airway,50,50-54 years,-0.3829525273513718,Infant,Infant,C.2.8.1,3.904570030158216e-5
Pulmonary aspiration and foreign body in airway,55,55-59 years,-0.3602160151483937,Infant,Infant,C.2.8.1,4.2791352561736076e-5
Pulmonary aspiration and foreign body in airway,60,60-64 years,-0.3430263575783016,Infant,Infant,C.2.8.1,5.141115233569046e-5
Pulmonary aspiration and foreign body in airway,65,65-69 years,-0.3280113190733188,Infant,Infant,C.2.8.1,7.47907974779324e-5
Pulmonary aspiration and foreign body in airway,70,70-74 years,-0.2876627212335193,Infant,Infant,C.2.8.1,1.1780243743703684e-4
Pulmonary aspiration and foreign body in airway,75,75-79 years,-0.215935209656697,Infant,Infant,C.2.8.1,1.5623237511746917e-4
Pulmonary aspiration and foreign body in airway,80,80-84 years,-0.09166422685536363,Infant,Infant,C.2.8.1,2.1344823070570574e-4
Pulmonary aspiration and foreign body in airway,85,85-89 years,0.1372994761552474,Infant,Infant,C.2.8.1,3.0326679416461667e-4
Pulmonary aspiration and foreign body in airway,90,90-94 years,0.5038740860831415,Infant,Infant,C.2.8.1,4.8201745591409446e-4
Pulmonary aspiration and foreign body in airway,95,95-99 years,1.181450908875909,Infant,Infant,C.2.8.1,7.449512601560173e-4
Pyoderma,0,0-1 years,1.57512747234512,Ageing-related,Ageing-related,B.9.3.2,0.21238435254393953
Pyoderma,1,1-4 years,-0.485700526526495,Ageing-related,Ageing-related,B.9.3.2,0.18545404231972912
Pyoderma,5,5-9 years,-0.7743147066399733,Ageing-related,Ageing-related,B.9.3.2,0.1301327368527087
Pyoderma,10,10-14 years,-0.7742257716819935,Ageing-related,Ageing-related,B.9.3.2,0.11846083310497516
Pyoderma,15,15-19 years,-0.7493795448011057,Ageing-related,Ageing-related,B.9.3.2,0.13570619159727634
Pyoderma,20,20-24 years,-0.7715662849210606,Ageing-related,Ageing-related,B.9.3.2,0.14291593109872236
Pyoderma,25,25-29 years,-0.7803018398532415,Ageing-related,Ageing-related,B.9.3.2,0.12802607907117936
Pyoderma,30,30-34 years,-0.7275899731353809,Ageing-related,Ageing-related,B.9.3.2,0.1259384343815405
Pyoderma,35,35-39 years,-0.6986972310034325,Ageing-related,Ageing-related,B.9.3.2,0.1321585969403863
Pyoderma,40,40-44 years,-0.6662547537067074,Ageing-related,Ageing-related,B.9.3.2,0.13784343345790356
Pyoderma,45,45-49 years,-0.60787821935049,Ageing-related,Ageing-related,B.9.3.2,0.13775248221243167
Pyoderma,50,50-54 years,-0.5281115277324407,Ageing-related,Ageing-related,B.9.3.2,0.14273620548243413
Pyoderma,55,55-59 years,-0.3743878271555847,Ageing-related,Ageing-related,B.9.3.2,0.152888205863682
Pyoderma,60,60-64 years,-0.2622609237741545,Ageing-related,Ageing-related,B.9.3.2,0.15506200515491744
Pyoderma,65,65-69 years,-0.1317036771373374,Ageing-related,Ageing-related,B.9.3.2,0.15660636379901002
Pyoderma,70,70-74 years,0.06268303235473513,Ageing-related,Ageing-related,B.9.3.2,0.1512124942374662
Pyoderma,75,75-79 years,0.4514597493044727,Ageing-related,Ageing-related,B.9.3.2,0.14674041612525923
Pyoderma,80,80-84 years,0.5492033036520383,Ageing-related,Ageing-related,B.9.3.2,0.14839271642160187
Pyoderma,85,85-89 years,1.044876705729106,Ageing-related,Ageing-related,B.9.3.2,0.13103219924788434
Pyoderma,90,90-94 years,1.788642133736581,Ageing-related,Ageing-related,B.9.3.2,0.11115051684101875
Pyoderma,95,95-99 years,2.860380410297345,Ageing-related,Ageing-related,B.9.3.2,0.1022087526471571
Rabies,0,0-1 years,0.3497705455825012,Infant,Infant,A.4.13,1.4745593447207426e-6
Rabies,1,1-4 years,2.898139328287119,Infant,Infant,A.4.13,3.0230048446092305e-6
Rabies,5,5-9 years,2.302742911637432,Infant,Infant,A.4.13,2.856003713670291e-6
Rabies,10,10-14 years,1.373791181625716,Infant,Infant,A.4.13,2.2112370387786863e-6
Rabies,15,15-19 years,0.1799274821941738,Infant,Infant,A.4.13,1.3396220293635595e-6
Rabies,20,20-24 years,0.1387060632737716,Infant,Infant,A.4.13,1.4323212338936154e-6
Rabies,25,25-29 years,-0.5979536936091379,Infant,Infant,A.4.13,7.216560882465251e-7
Rabies,30,30-34 years,-0.4444505594428571,Infant,Infant,A.4.13,9.692716284361281e-7
Rabies,35,35-39 years,-0.3176172051730173,Infant,Infant,A.4.13,1.1936083850849611e-6
Rabies,40,40-44 years,-0.1199399070837181,Infant,Infant,A.4.13,1.5389661252034565e-6
Rabies,45,45-49 years,0.07164029261895093,Infant,Infant,A.4.13,1.9829944111509058e-6
Rabies,50,50-54 years,-0.2071799236512018,Infant,Infant,A.4.13,1.6958871743434517e-6
Rabies,55,55-59 years,-0.100309391842175,Infant,Infant,A.4.13,2.204791403029179e-6
Rabies,60,60-64 years,-0.2739391301304028,Infant,Infant,A.4.13,2.111696411372332e-6
Rabies,65,65-69 years,-0.3659676340387851,Infant,Infant,A.4.13,2.3593114396335685e-6
Rabies,70,70-74 years,-0.5340972705317343,Infant,Infant,A.4.13,2.3089761994525278e-6
Rabies,75,75-79 years,-0.4573370907739764,Infant,Infant,A.4.13,3.2572468149946785e-6
Rabies,80,80-84 years,-0.9135448062753184,Infant,Infant,A.4.13,1.6221384735315075e-6
Rabies,85,85-89 years,-0.9448566915118979,Infant,Infant,A.4.13,1.897246831392182e-6
Rabies,90,90-94 years,-1.050196247196972,Infant,Infant,A.4.13,1.5365379803056448e-6
Rabies,95,95-99 years,-0.9873282539584837,Infant,Infant,A.4.13,2.479001930626545e-6
Refraction disorders,0,0-1 years,-1.211194697826053,Ageing-related,Ageing-related,B.10.1.4,0
Refraction disorders,1,1-4 years,-1.072511596206363,Ageing-related,Ageing-related,B.10.1.4,0
Refraction disorders,5,5-9 years,-0.9474297386196714,Ageing-related,Ageing-related,B.10.1.4,0
Refraction disorders,10,10-14 years,-0.9031189171234415,Ageing-related,Ageing-related,B.10.1.4,0
Refraction disorders,15,15-19 years,-0.8855512413001528,Ageing-related,Ageing-related,B.10.1.4,0
Refraction disorders,20,20-24 years,-0.8750991360607685,Ageing-related,Ageing-related,B.10.1.4,0
Refraction disorders,25,25-29 years,-0.8796540904496993,Ageing-related,Ageing-related,B.10.1.4,0
Refraction disorders,30,30-34 years,-0.8647175654704848,Ageing-related,Ageing-related,B.10.1.4,0
Refraction disorders,35,35-39 years,-0.773962160525614,Ageing-related,Ageing-related,B.10.1.4,0
Refraction disorders,40,40-44 years,-0.6418207812541281,Ageing-related,Ageing-related,B.10.1.4,0
Refraction disorders,45,45-49 years,-0.4373954248314075,Ageing-related,Ageing-related,B.10.1.4,0
Refraction disorders,50,50-54 years,-0.1703886015090385,Ageing-related,Ageing-related,B.10.1.4,0
Refraction disorders,55,55-59 years,0.2104853500054283,Ageing-related,Ageing-related,B.10.1.4,0
Refraction disorders,60,60-64 years,0.5956974147862474,Ageing-related,Ageing-related,B.10.1.4,0
Refraction disorders,65,65-69 years,0.9954998109192547,Ageing-related,Ageing-related,B.10.1.4,0
Refraction disorders,70,70-74 years,1.322230488211162,Ageing-related,Ageing-related,B.10.1.4,0
Refraction disorders,75,75-79 years,1.601499597002934,Ageing-related,Ageing-related,B.10.1.4,0
Refraction disorders,80,80-84 years,1.662263114235719,Ageing-related,Ageing-related,B.10.1.4,0
Refraction disorders,85,85-89 years,1.498271062365121,Ageing-related,Ageing-related,B.10.1.4,0
Refraction disorders,90,90-94 years,1.084361074246641,Ageing-related,Ageing-related,B.10.1.4,0
Refraction disorders,95,95-99 years,0.6925360394043114,Ageing-related,Ageing-related,B.10.1.4,0
Rheumatic heart disease,0,0-1 years,-1.311691577818821,Ageing-related,Ageing-related,B.2.1,0
Rheumatic heart disease,1,1-4 years,-1.14361770910909,Ageing-related,Ageing-related,B.2.1,2.75785296850368e-4
Rheumatic heart disease,5,5-9 years,-1.147124741418827,Ageing-related,Ageing-related,B.2.1,5.849194592795108e-4
Rheumatic heart disease,10,10-14 years,-0.9898833153731263,Ageing-related,Ageing-related,B.2.1,7.920680466854197e-4
Rheumatic heart disease,15,15-19 years,-0.7561328118015282,Ageing-related,Ageing-related,B.2.1,7.799232304232813e-4
Rheumatic heart disease,20,20-24 years,-0.6524872999156022,Ageing-related,Ageing-related,B.2.1,6.201500652612428e-4
Rheumatic heart disease,25,25-29 years,-0.6408306117063091,Ageing-related,Ageing-related,B.2.1,4.655001344272585e-4
Rheumatic heart disease,30,30-34 years,-0.6209852641574968,Ageing-related,Ageing-related,B.2.1,3.4434848275036325e-4
Rheumatic heart disease,35,35-39 years,-0.5015889603046138,Ageing-related,Ageing-related,B.2.1,2.4601715256198774e-4
Rheumatic heart disease,40,40-44 years,-0.3618415093025922,Ageing-related,Ageing-related,B.2.1,1.5470858573103107e-4
Rheumatic heart disease,45,45-49 years,-0.4250843871397084,Ageing-related,Ageing-related,B.2.1,7.174972340205242e-5
